image_name,tags
000341.xml,bus|person|car
000342.xml,tvmonitor|person
000345.xml,cow
000346.xml,bottle|person
000348.xml,person|motorbike
000350.xml,boat
000351.xml,car
000353.xml,motorbike
000356.xml,person|horse
000357.xml,bird
000358.xml,car|person
000360.xml,cow
000361.xml,car
000362.xml,dog
000364.xml,motorbike|person
000365.xml,cat
000366.xml,diningtable|chair
000368.xml,person
000369.xml,bottle|diningtable|person
000371.xml,boat
000375.xml,boat
000376.xml,sheep
000377.xml,person|chair|diningtable
000378.xml,horse|person
000383.xml,bird
000384.xml,sofa
000385.xml,chair
000386.xml,cow|person
000388.xml,person
000389.xml,pottedplant
000390.xml,car
000392.xml,horse|person
000393.xml,person|horse
000397.xml,tvmonitor|chair|pottedplant
000398.xml,train
000399.xml,bicycle
000401.xml,cat
000402.xml,car
000405.xml,person
000409.xml,person
000410.xml,horse|dog|person
000412.xml,horse
000413.xml,person|horse
000414.xml,tvmonitor|person|bottle
000415.xml,car
000418.xml,aeroplane
000421.xml,tvmonitor|person
000422.xml,dog|person
000423.xml,person
000425.xml,car
000426.xml,bird
000429.xml,pottedplant|person
000432.xml,cow
000434.xml,horse|person
000436.xml,bird
000437.xml,person
000440.xml,car
000441.xml,train
000442.xml,cat
000444.xml,boat|person
000445.xml,horse|person
000447.xml,bottle|person
000449.xml,boat|person
000451.xml,sheep
000452.xml,sofa|chair
000453.xml,person|car
000455.xml,person|horse
000456.xml,bus|person
000457.xml,person
000458.xml,sheep|person
000465.xml,car
000466.xml,bird
000467.xml,motorbike|person
000471.xml,car
000472.xml,bird
000473.xml,aeroplane
000475.xml,sheep|horse
000478.xml,dog
000479.xml,person
000481.xml,boat
000485.xml,person|motorbike
000487.xml,chair
000488.xml,car
000490.xml,sofa|person|dog
000493.xml,person
000495.xml,bird
000497.xml,motorbike|person
000502.xml,person
000504.xml,cow|person
000505.xml,car
000506.xml,sofa|dog|person
000507.xml,car|person
000510.xml,chair|diningtable
000511.xml,train
000512.xml,bus
000517.xml,cat|bottle|dog|person
000521.xml,aeroplane
000527.xml,person|bicycle
000529.xml,boat|car
000532.xml,motorbike|person
000533.xml,dog|sofa
000534.xml,person
000536.xml,bus|person
000538.xml,boat|person
000539.xml,dog|person
000542.xml,cat
000546.xml,dog|person
000547.xml,chair|diningtable|person
000548.xml,car
000551.xml,dog
000553.xml,motorbike
000556.xml,train
000557.xml,bird
000558.xml,boat
000560.xml,aeroplane
000561.xml,bird
000562.xml,bicycle|person
000566.xml,person
000567.xml,bicycle|person
000568.xml,bird
000569.xml,bird
000570.xml,motorbike|person
000571.xml,tvmonitor
000572.xml,bicycle
000573.xml,chair
000574.xml,sheep
000575.xml,pottedplant|sofa
000576.xml,boat
000578.xml,person
000580.xml,car
000584.xml,bicycle|sofa
000585.xml,car
000586.xml,car|person
000587.xml,diningtable|person|bottle
000593.xml,car
000594.xml,bicycle|person
000595.xml,chair|diningtable
000596.xml,sheep
000600.xml,aeroplane
000602.xml,person|car
000603.xml,sofa
000604.xml,horse|person
000606.xml,diningtable|person|bottle|pottedplant
000607.xml,car|person
000611.xml,dog|bottle
000614.xml,bicycle
000615.xml,sofa|person
000616.xml,person|horse
000617.xml,diningtable|person
000618.xml,aeroplane
000621.xml,diningtable|chair|person
000623.xml,horse|person
000624.xml,person|car
000627.xml,sheep
000629.xml,train|person
000630.xml,motorbike|person
000631.xml,boat
000634.xml,person|car
000636.xml,train
000638.xml,person|cat
000639.xml,person
000640.xml,bicycle
000641.xml,chair|person
000642.xml,chair|person
000643.xml,motorbike|person
000644.xml,tvmonitor|person
000646.xml,car
000649.xml,car|person
000650.xml,pottedplant
000651.xml,cat
000652.xml,chair|person
000655.xml,person|motorbike
000658.xml,sofa|cat
000659.xml,tvmonitor|chair
000662.xml,sofa|person|cat
000664.xml,person
000665.xml,aeroplane
000666.xml,horse|person
000668.xml,aeroplane
000669.xml,car
000670.xml,person
000673.xml,cat
000674.xml,train
000678.xml,train
000679.xml,car
000681.xml,bird
000683.xml,person|sofa
000687.xml,car|person
000691.xml,chair
000692.xml,person|dog|pottedplant|chair
000693.xml,car|person
000696.xml,aeroplane|person
000697.xml,bicycle|person
000698.xml,pottedplant
000701.xml,person
000703.xml,train
000704.xml,horse|person
000706.xml,aeroplane
000708.xml,bird
000715.xml,car|person
000716.xml,dog
000718.xml,dog|bicycle
000719.xml,bus|car|person
000721.xml,car
000722.xml,dog
000723.xml,bus|person
000724.xml,car
000725.xml,cow
000727.xml,bus|car|person
000732.xml,train
000734.xml,person|dog
000735.xml,train|person
000736.xml,car
000737.xml,horse|bird|bottle|pottedplant
000741.xml,cat
000743.xml,train|car
000744.xml,diningtable|person
000745.xml,diningtable|chair
000747.xml,car
000749.xml,diningtable|chair
000751.xml,dog
000757.xml,car
000758.xml,tvmonitor|person
000759.xml,dog
000762.xml,diningtable|bottle|person
000765.xml,person
000766.xml,person
000769.xml,person
000773.xml,bird
000775.xml,motorbike
000778.xml,car
000779.xml,sheep
000781.xml,person
000783.xml,person|horse
000784.xml,pottedplant|person
000785.xml,dog
000788.xml,car|pottedplant
000789.xml,sheep
000790.xml,tvmonitor
000792.xml,boat
000795.xml,train
000798.xml,sofa|person
000801.xml,car
000803.xml,cat
000807.xml,person
000809.xml,car
000811.xml,boat
000813.xml,tvmonitor
000817.xml,aeroplane
000819.xml,person|bicycle
000821.xml,bird
000824.xml,train
000825.xml,bicycle|bottle
000833.xml,bus
000835.xml,train
000836.xml,person|horse
000837.xml,boat
000838.xml,bird
000839.xml,sofa|person
000840.xml,sofa|pottedplant
000841.xml,sofa
000844.xml,car
000846.xml,aeroplane
000852.xml,bird
000853.xml,dog
000856.xml,chair|person|diningtable
000858.xml,bus|person
000861.xml,person
000864.xml,bus
000866.xml,horse|person
000869.xml,person
000870.xml,diningtable|person
000873.xml,motorbike
000875.xml,sheep
000877.xml,cat
000881.xml,car
000883.xml,car|person
000884.xml,sheep
000886.xml,person|chair
000890.xml,pottedplant
000891.xml,bicycle|person
000893.xml,bottle
000894.xml,motorbike|car
000897.xml,dog
000901.xml,person
000905.xml,chair
000907.xml,person|boat
000909.xml,person
000910.xml,person|chair
000913.xml,dog|person
000914.xml,boat
000916.xml,person|bus
000922.xml,train|person
000924.xml,bus|person
000925.xml,sheep
000927.xml,person
000928.xml,cat
000930.xml,person|bicycle
000932.xml,car
000933.xml,pottedplant
000938.xml,chair|sofa
000939.xml,person
000940.xml,person|chair
000941.xml,sofa
000942.xml,train|person
000944.xml,person
000945.xml,car
000952.xml,person
000953.xml,chair|pottedplant
000955.xml,person
000956.xml,tvmonitor|person
000957.xml,dog
000959.xml,person
000960.xml,bird
000961.xml,tvmonitor|car
000963.xml,dog
000968.xml,aeroplane
000969.xml,person
000970.xml,train
000974.xml,tvmonitor|chair
000975.xml,dog|person
000976.xml,aeroplane
000978.xml,horse|person
000979.xml,motorbike|person
000981.xml,person|chair
000983.xml,pottedplant
000984.xml,person|car
000985.xml,car
000986.xml,cow|horse|person
000988.xml,person
000990.xml,person
000992.xml,sheep
000994.xml,tvmonitor|chair|sofa
000995.xml,boat
000998.xml,cat
001000.xml,dog
001003.xml,car
001005.xml,car
001006.xml,person|bird
001007.xml,tvmonitor
001013.xml,horse
001016.xml,train
001019.xml,cat
001020.xml,person
001021.xml,chair|person|bottle
001022.xml,car
001023.xml,bottle|chair|pottedplant|diningtable
001025.xml,chair
001026.xml,dog|person
001029.xml,tvmonitor
001030.xml,train
001031.xml,person|motorbike
001032.xml,cat
001033.xml,person|bicycle
001034.xml,car
001035.xml,diningtable|person|pottedplant|bottle
001037.xml,dog|person
001038.xml,person
001039.xml,chair|tvmonitor
001040.xml,sofa|person
001044.xml,dog
001046.xml,aeroplane
001047.xml,bottle|sofa|person
001048.xml,cat
001049.xml,boat
001051.xml,bird
001054.xml,dog
001055.xml,person|chair
001058.xml,car
001059.xml,boat
001063.xml,horse|person|car
001065.xml,person
001067.xml,sofa|person
001070.xml,pottedplant
001075.xml,dog|cat
001076.xml,boat|person
001080.xml,aeroplane|car
001081.xml,chair|tvmonitor
001085.xml,car|person
001086.xml,person|bottle
001087.xml,chair
001088.xml,dog
001089.xml,bicycle
001090.xml,car
001094.xml,train
001095.xml,person|dog
001096.xml,person|bicycle
001098.xml,cat
001099.xml,aeroplane|person
001100.xml,cow
001103.xml,cow
001105.xml,diningtable|person|bottle
001108.xml,person
001111.xml,car
001114.xml,horse
001115.xml,train
001116.xml,person
001117.xml,sofa
001118.xml,person
001120.xml,cow
001122.xml,bird
001123.xml,dog
001126.xml,aeroplane
001128.xml,cat
001131.xml,dog
001132.xml,cat|sofa
001133.xml,sofa|person
001134.xml,motorbike|car
001135.xml,car
001138.xml,chair|tvmonitor
001139.xml,chair
001141.xml,boat|person|pottedplant
001146.xml,dog
001150.xml,dog|person|sofa
001153.xml,aeroplane
001155.xml,car|person|boat
001157.xml,motorbike|person
001159.xml,sofa|person
001162.xml,sofa
001163.xml,sofa|chair|diningtable
001165.xml,bicycle|person
001167.xml,person|sofa|bottle
001169.xml,person|chair|diningtable
001173.xml,cat|person
001177.xml,bottle|person|diningtable|sofa
001178.xml,train
001179.xml,chair|diningtable
001180.xml,pottedplant|sofa|person
001181.xml,bird
001183.xml,horse|person
001188.xml,boat
001189.xml,diningtable|chair
001190.xml,dog
001193.xml,bicycle
001195.xml,dog
001196.xml,bird
001197.xml,sofa
001198.xml,car|person
001202.xml,dog
001208.xml,cat
001210.xml,person
001213.xml,bicycle
001216.xml,cat
001217.xml,sofa|dog
001218.xml,bus
001219.xml,train|person
001220.xml,sofa|dog|person
001222.xml,person|chair|car
001223.xml,aeroplane
001227.xml,boat|person
001228.xml,cat|person
001232.xml,dog
001235.xml,bird
001238.xml,person|bicycle
001242.xml,person
001243.xml,person
001244.xml,chair|bottle|person
001245.xml,horse|person
001246.xml,chair
001249.xml,cat
001251.xml,person
001252.xml,car
001253.xml,person|motorbike
001255.xml,pottedplant
001256.xml,bicycle|person
001257.xml,dog
001261.xml,chair|person
001262.xml,bird
001264.xml,motorbike
001267.xml,car|person
001271.xml,person|sheep
001275.xml,bird
001276.xml,chair|diningtable|pottedplant
001278.xml,train
001280.xml,car
001282.xml,person|dog
001283.xml,car
001285.xml,motorbike
001291.xml,car
001295.xml,bottle
001296.xml,person|motorbike
001297.xml,sofa|person
001300.xml,horse
001301.xml,motorbike|person
001302.xml,chair|diningtable
001303.xml,person
001305.xml,aeroplane
001306.xml,dog
001307.xml,bicycle|person
001308.xml,car
001313.xml,cat
001317.xml,horse
001318.xml,bus|car
001319.xml,chair|person
001320.xml,person|horse
001321.xml,car
001322.xml,dog
001328.xml,dog|car
001329.xml,bicycle|person
001331.xml,car
001335.xml,car
001336.xml,person|bicycle
001338.xml,tvmonitor|sofa
001339.xml,dog
001340.xml,dog|chair|person
001342.xml,person|boat
001344.xml,sheep
001347.xml,sofa|person
001349.xml,bottle
001351.xml,chair|person
001353.xml,dog|person
001354.xml,bottle|diningtable|person
001355.xml,boat
001356.xml,car
001357.xml,motorbike|person
001358.xml,person|car
001359.xml,train
001363.xml,tvmonitor|person
001366.xml,dog|person
001367.xml,tvmonitor
001368.xml,person
001369.xml,car
001370.xml,bicycle|person
001372.xml,person
001373.xml,aeroplane
001374.xml,sofa
001376.xml,car|person
001377.xml,aeroplane
001379.xml,car
001380.xml,pottedplant
001381.xml,cat
001382.xml,car|person
001389.xml,cat
001391.xml,sofa|pottedplant
001392.xml,tvmonitor|cat|person
001394.xml,boat|car
001396.xml,person|bicycle
001398.xml,horse
001399.xml,bird
001401.xml,sofa|cat
001403.xml,bicycle|person|car
001407.xml,chair|bottle
001410.xml,boat
001411.xml,person|sofa|pottedplant
001412.xml,horse|person
001415.xml,bird
001416.xml,sheep
001417.xml,person|horse
001419.xml,person|chair
001422.xml,car
001423.xml,person
001424.xml,bus|person
001425.xml,bird
001428.xml,cat|car
001429.xml,bottle|person
001431.xml,diningtable|bottle|sofa|person
001433.xml,aeroplane
001435.xml,car|person
001437.xml,pottedplant|person
001438.xml,diningtable|person
001440.xml,bird
001446.xml,motorbike|person
001447.xml,motorbike|person
001448.xml,person
001449.xml,train
001452.xml,horse|person
001454.xml,person
001456.xml,bottle|person
001458.xml,sofa
001459.xml,tvmonitor|person
001461.xml,sofa
001462.xml,cat
001469.xml,person|pottedplant
001471.xml,cow
001473.xml,person
001474.xml,boat|person
001476.xml,motorbike|person|car
001477.xml,sheep
001478.xml,pottedplant
001482.xml,person
001487.xml,boat
001489.xml,chair|bottle|diningtable
001491.xml,car
001495.xml,person
001496.xml,bicycle|person
001500.xml,tvmonitor
001502.xml,person|motorbike
001503.xml,person
001505.xml,aeroplane
001506.xml,person
001507.xml,dog
001508.xml,cow|bird
001511.xml,car|person
001513.xml,chair|tvmonitor
001516.xml,motorbike|person
001518.xml,sofa
001519.xml,chair|sofa
001520.xml,cat
001525.xml,car
001527.xml,boat
001530.xml,bird
001533.xml,person
001534.xml,diningtable|chair|sofa
001535.xml,car
001538.xml,person
001540.xml,sofa|pottedplant
001542.xml,cat|person
001546.xml,tvmonitor
001547.xml,aeroplane
001549.xml,tvmonitor|dog
001550.xml,car
001551.xml,tvmonitor|chair
001552.xml,car
001558.xml,person
001560.xml,car
001562.xml,dog
001564.xml,person|diningtable
001566.xml,person
001567.xml,train
001568.xml,aeroplane
001569.xml,bottle|person|diningtable|car
001570.xml,person
001572.xml,car|person|tvmonitor
001573.xml,cat
001574.xml,horse
001575.xml,person
001578.xml,train
001581.xml,person
001583.xml,person
001584.xml,horse
001585.xml,person|sofa|bottle
001587.xml,bicycle
001589.xml,cow
001591.xml,boat
001592.xml,cat
001596.xml,person
001599.xml,chair
001600.xml,chair|sofa|person
001601.xml,dog|person
001602.xml,bottle
001605.xml,car
001606.xml,bicycle|person
001609.xml,diningtable|chair
001613.xml,car|bicycle
001615.xml,person
001616.xml,car
001619.xml,motorbike|person|car
001620.xml,bicycle|person
001621.xml,aeroplane
001623.xml,car
001624.xml,horse|person
001625.xml,person|sheep
001626.xml,bus|car|person
001629.xml,chair|sofa|person
001631.xml,bottle|pottedplant
001634.xml,boat
001635.xml,horse|person
001637.xml,bird
001639.xml,dog
001641.xml,cow
001644.xml,bus|person
001645.xml,sheep
001646.xml,boat|person
001648.xml,pottedplant
001652.xml,person|bottle|car|pottedplant
001655.xml,dog
001656.xml,person|dog
001657.xml,dog|chair|person
001658.xml,car|motorbike
001659.xml,bus
001660.xml,aeroplane
001663.xml,cat
001664.xml,person
001665.xml,dog|pottedplant
001666.xml,pottedplant
001667.xml,person
001668.xml,person
001670.xml,chair
001671.xml,sheep
001672.xml,train
001674.xml,diningtable|chair
001679.xml,motorbike
001681.xml,bird
001687.xml,bird
001692.xml,horse|person
001694.xml,cat
001695.xml,tvmonitor
001696.xml,person|chair|sofa
001697.xml,cow
001698.xml,boat
001700.xml,car
001701.xml,car
001702.xml,cat
001703.xml,person|horse
001704.xml,tvmonitor
001705.xml,boat|person
001706.xml,person
001709.xml,person|motorbike
001710.xml,person
001712.xml,chair|pottedplant|person
001715.xml,pottedplant|chair
001716.xml,cow
001719.xml,bird
001720.xml,bottle|person|diningtable
001722.xml,person
001728.xml,person|sofa
001731.xml,dog|cat|person|sofa
001735.xml,chair|person
001736.xml,bus
001737.xml,motorbike
001740.xml,diningtable
001742.xml,tvmonitor|chair
001743.xml,person
001744.xml,motorbike
001745.xml,bird
001748.xml,person|bicycle
001751.xml,dog
001753.xml,train
001757.xml,diningtable|person
001760.xml,person
001762.xml,cat|chair
001763.xml,cat|dog|sofa|tvmonitor
001764.xml,cow
001767.xml,dog
001769.xml,horse|person
001770.xml,boat|car
001773.xml,chair
001774.xml,cat
001776.xml,car|person
001779.xml,sofa|pottedplant
001781.xml,person|bicycle
001783.xml,aeroplane
001786.xml,pottedplant
001788.xml,train
001790.xml,cat
001791.xml,person
001792.xml,person
001794.xml,horse|person
001796.xml,motorbike
001798.xml,motorbike
001802.xml,train|person
001803.xml,train
001804.xml,car
001805.xml,person|chair|diningtable
001808.xml,person
001811.xml,tvmonitor|sofa|chair|pottedplant
001812.xml,pottedplant|person|bottle
001813.xml,tvmonitor
001814.xml,chair
001815.xml,boat
001817.xml,bus
001819.xml,horse|person
001820.xml,car
001822.xml,boat
001823.xml,person|horse
001824.xml,tvmonitor|dog
001826.xml,tvmonitor|chair|sofa
001829.xml,bottle
001831.xml,person|sofa
001835.xml,cat
001838.xml,car
001839.xml,dog|person
001844.xml,bus
001846.xml,car
001848.xml,aeroplane
001850.xml,aeroplane|person
001851.xml,dog|car
001852.xml,sheep
001856.xml,chair|diningtable|person
001857.xml,car|person
001859.xml,bicycle
001863.xml,car
001865.xml,horse
001866.xml,dog|person
001867.xml,pottedplant
001868.xml,sofa|chair
001869.xml,pottedplant
001871.xml,tvmonitor
001873.xml,car
001874.xml,cat
001876.xml,train
001879.xml,sofa
001880.xml,pottedplant
001883.xml,car|person
001884.xml,bus|aeroplane
001885.xml,aeroplane
001886.xml,person
001889.xml,motorbike|person
001890.xml,cat
001891.xml,person|car
001893.xml,person
001895.xml,boat
001897.xml,bus
001900.xml,horse
001905.xml,tvmonitor|sofa|pottedplant
001908.xml,car
001909.xml,cat
001910.xml,bird
001912.xml,aeroplane
001913.xml,car
001914.xml,dog|chair|person
001916.xml,motorbike|person
001917.xml,cow
001919.xml,car
001921.xml,person|bottle
001923.xml,car|person
001924.xml,car
001925.xml,bottle
001926.xml,bird
001929.xml,aeroplane
001935.xml,train|car|person
001939.xml,horse
001942.xml,car|person|chair
001943.xml,person
001946.xml,person
001947.xml,person
001949.xml,chair|diningtable
001951.xml,car
001953.xml,bus|person
001955.xml,horse
001956.xml,car
001957.xml,bottle|chair
001959.xml,bird
001961.xml,chair|tvmonitor
001965.xml,car
001966.xml,cat
001967.xml,bird
001968.xml,person
001969.xml,person
001973.xml,cat
001974.xml,boat|cow|person
001975.xml,person|bottle|diningtable
001979.xml,person
001983.xml,bus
001984.xml,dog
001986.xml,person
001987.xml,cow
001988.xml,bicycle|person
001990.xml,chair
001991.xml,car
001992.xml,dog|person|bottle
001993.xml,person|sofa
001994.xml,aeroplane
001996.xml,aeroplane
001997.xml,bird
001998.xml,motorbike|person
002003.xml,cat
002005.xml,cow
002007.xml,aeroplane
002008.xml,bicycle|person
002009.xml,train
002010.xml,dog|person
002013.xml,sofa
002014.xml,aeroplane
002016.xml,dog|person
002017.xml,horse
002018.xml,sofa|person|pottedplant
002026.xml,sofa|person|bottle|pottedplant
002028.xml,bird
002029.xml,boat
002031.xml,horse|person
002032.xml,train
002033.xml,sheep
002035.xml,sofa|pottedplant
002038.xml,cat
002040.xml,car|person
002041.xml,car|person
002044.xml,bird
002046.xml,horse
002048.xml,cat
002050.xml,horse|person
002052.xml,aeroplane
002053.xml,train
002057.xml,car
002059.xml,cat
002060.xml,bicycle|person
002062.xml,tvmonitor|person
002065.xml,person|chair
002066.xml,train
002071.xml,person|horse
002072.xml,horse|person
002073.xml,tvmonitor
002074.xml,tvmonitor|person|pottedplant
002075.xml,bird
002076.xml,dog
002077.xml,sofa|person
002078.xml,bicycle
002079.xml,person
002080.xml,train
002081.xml,tvmonitor|chair
002084.xml,cat
002085.xml,boat
002087.xml,person|chair
002089.xml,aeroplane
002092.xml,cow
002093.xml,tvmonitor
002097.xml,person
002100.xml,chair
002103.xml,bird
002105.xml,motorbike|person
002106.xml,cat
002107.xml,aeroplane
002110.xml,person|aeroplane
002111.xml,person|dog
002113.xml,cat
002115.xml,cow
002118.xml,car
002119.xml,tvmonitor|person
002121.xml,sheep|person
002122.xml,sofa
002123.xml,pottedplant
002127.xml,sofa
002128.xml,bicycle
002130.xml,motorbike
002131.xml,dog
002133.xml,dog|sheep
002137.xml,sheep|person
002138.xml,dog
002141.xml,dog|chair|car|person
002143.xml,car
002144.xml,bird|person
002147.xml,cat
002148.xml,train
002149.xml,car|person
002150.xml,train
002154.xml,car
002157.xml,aeroplane
002159.xml,chair|person
002160.xml,dog
002161.xml,chair|pottedplant
002162.xml,cat
002164.xml,person|sofa
002167.xml,cat|chair|diningtable
002168.xml,person|bicycle
002173.xml,cow
002175.xml,boat
002177.xml,bus|car
002185.xml,motorbike|person|car
002188.xml,diningtable
002189.xml,diningtable|person|chair
002195.xml,person
002198.xml,aeroplane
002200.xml,dog
002203.xml,dog|person
002204.xml,horse|person
002205.xml,cat
002206.xml,train
002207.xml,dog|chair|person|bottle
002210.xml,car
002211.xml,person
002216.xml,bus
002217.xml,aeroplane
002222.xml,cat
002223.xml,person|car|bus
002225.xml,boat
002227.xml,tvmonitor|bicycle
002229.xml,person|bus
002230.xml,sofa|person
002231.xml,bottle
002232.xml,car
002235.xml,bottle|person
002236.xml,train
002239.xml,bicycle|person
002240.xml,chair|diningtable|pottedplant
002242.xml,car|bus|motorbike|person
002243.xml,dog
002245.xml,car|bus
002246.xml,aeroplane|person
002250.xml,person
002252.xml,tvmonitor|person
002254.xml,dog|sofa|cat|person
002258.xml,tvmonitor
002262.xml,person
002264.xml,chair
002269.xml,horse|person
002271.xml,car
002274.xml,boat
002275.xml,cat
002282.xml,tvmonitor
002283.xml,horse|person
002286.xml,dog
002289.xml,train
002292.xml,bicycle
002294.xml,car|person
002295.xml,person
002296.xml,person
002297.xml,sofa|chair|pottedplant
002298.xml,person|chair|diningtable
002299.xml,cow
002301.xml,chair|person|diningtable
002303.xml,cat
002304.xml,cat
002309.xml,bird
002312.xml,cat
002313.xml,cow
002314.xml,cow|person
002316.xml,bird
002317.xml,bus|person
002319.xml,car
002322.xml,chair|diningtable
002325.xml,bicycle|person
002326.xml,cow|person
002327.xml,dog
002331.xml,horse|person|car
002336.xml,bird
002338.xml,sheep
002339.xml,pottedplant
002341.xml,person|dog
002344.xml,person
002346.xml,car
002349.xml,car
002351.xml,train
002353.xml,chair
002356.xml,tvmonitor
002357.xml,aeroplane
002358.xml,car
002360.xml,horse|person
002363.xml,person
002365.xml,person|chair
002370.xml,person|car
002379.xml,person|motorbike
002380.xml,bird
002381.xml,pottedplant
002383.xml,bus|car
002386.xml,train
002388.xml,cat
002389.xml,diningtable|chair|bottle
002390.xml,boat
002394.xml,tvmonitor|person|cat
002395.xml,boat
002396.xml,dog
002397.xml,person|bicycle
002398.xml,horse|person
002399.xml,person|sofa
002400.xml,bird
002402.xml,person|car
002406.xml,car
002408.xml,dog|sofa
002409.xml,horse|person
002412.xml,bird
002414.xml,sofa|chair|pottedplant
002416.xml,car|person
002418.xml,train|car
002421.xml,person|horse
002422.xml,pottedplant
002424.xml,car
002426.xml,person|sofa
002428.xml,dog|person
002429.xml,bottle|person
002430.xml,cat|tvmonitor
002431.xml,bird
002432.xml,bird
002434.xml,person
002438.xml,person
002440.xml,cat
002446.xml,car|person
002447.xml,dog
002449.xml,boat|chair|diningtable
002451.xml,pottedplant
002453.xml,cat
002455.xml,sofa|person
002457.xml,train
002463.xml,person|chair|diningtable
002464.xml,dog
002467.xml,aeroplane
002469.xml,tvmonitor|person
002473.xml,bicycle
002474.xml,boat
002475.xml,bicycle|person
002482.xml,pottedplant
002484.xml,car
002485.xml,dog
002486.xml,bird
002487.xml,train
002488.xml,person|motorbike
002489.xml,sofa|pottedplant
002495.xml,motorbike
002498.xml,person
002499.xml,diningtable|chair|person
002503.xml,tvmonitor|person|chair
002506.xml,chair
002507.xml,motorbike
002509.xml,person
002510.xml,sofa|chair|diningtable|pottedplant
002511.xml,person|horse
002515.xml,person
002516.xml,person
002517.xml,car
002521.xml,train
002522.xml,car|person
002526.xml,car
002527.xml,pottedplant
002528.xml,person
002530.xml,bus
002531.xml,car|person
002532.xml,train|car
002535.xml,dog|sofa
002536.xml,diningtable|bottle
002538.xml,bottle|person|diningtable
002541.xml,dog|sofa
002543.xml,car
002548.xml,car
002550.xml,person
002551.xml,person
002552.xml,cat|chair
002553.xml,horse
002556.xml,car
002557.xml,pottedplant
002560.xml,bottle
002562.xml,car|person
002568.xml,motorbike
002570.xml,person
002573.xml,horse|person
002574.xml,sofa|dog
002575.xml,bottle|chair|person
002576.xml,cow
002577.xml,car
002580.xml,boat
002581.xml,chair
002582.xml,train|person
002583.xml,aeroplane|car
002587.xml,dog|person
002588.xml,person
002591.xml,person
002592.xml,motorbike
002596.xml,horse|person
002597.xml,cat|dog
002601.xml,tvmonitor
002602.xml,car|motorbike|person
002604.xml,chair|pottedplant|person
002607.xml,car|person
002608.xml,tvmonitor
002610.xml,chair|car
002612.xml,motorbike
002614.xml,diningtable|bottle|person
002616.xml,cat
002617.xml,chair|tvmonitor
002619.xml,aeroplane
002620.xml,cat|person
002622.xml,car
002623.xml,cow
002624.xml,person|diningtable
002626.xml,bicycle|person
002628.xml,boat
002629.xml,aeroplane
002630.xml,bird
002631.xml,person|bicycle
002638.xml,tvmonitor|chair
002639.xml,person
002640.xml,bicycle
002642.xml,cat
002644.xml,chair
002650.xml,sofa|chair|car
002651.xml,person
002652.xml,dog|person
002654.xml,sofa|chair
002655.xml,horse|person
002656.xml,tvmonitor|bottle|person
002660.xml,person
002661.xml,aeroplane
002663.xml,dog|chair
002665.xml,aeroplane
002671.xml,person
002672.xml,bird
002673.xml,sofa|person
002674.xml,chair|diningtable|person
002676.xml,cow
002679.xml,bus
002681.xml,car
002685.xml,bird
002686.xml,motorbike|person
002687.xml,person
002688.xml,train
002692.xml,horse|person
002694.xml,cat|person
002698.xml,bicycle
002700.xml,person|bus
002701.xml,car|person
002703.xml,aeroplane|car
002705.xml,person|chair|diningtable|bottle
002707.xml,aeroplane
002708.xml,dog|pottedplant
002711.xml,bottle|person
002712.xml,bottle|person
002716.xml,bus
002719.xml,boat|person
002720.xml,dog
002724.xml,diningtable|chair
002725.xml,dog
002726.xml,person
002728.xml,train|person
002729.xml,car|person
002731.xml,bicycle|person
002733.xml,car
002736.xml,cat
002739.xml,motorbike|person
002740.xml,cat|car
002742.xml,person
002743.xml,bottle|pottedplant
002746.xml,person|car
002748.xml,person|bus
002750.xml,person|car
002752.xml,sofa|tvmonitor|car
002753.xml,chair|pottedplant
002754.xml,aeroplane
002756.xml,train|person
002758.xml,car
002761.xml,person
002764.xml,boat
002768.xml,person|dog
002769.xml,aeroplane
002770.xml,cow
002771.xml,train
002773.xml,bottle|person
002777.xml,chair|pottedplant
002780.xml,horse|person
002781.xml,person
002787.xml,cat|chair
002788.xml,diningtable|person|chair
002789.xml,person|cow|car
002790.xml,horse|car|person
002792.xml,tvmonitor|person|chair
002793.xml,car|motorbike
002797.xml,motorbike|person
002799.xml,diningtable
002802.xml,sheep
002805.xml,dog
002806.xml,motorbike|person
002808.xml,motorbike|car
002809.xml,tvmonitor|diningtable|chair|sofa
002811.xml,boat
002813.xml,chair|person
002814.xml,car
002818.xml,cow
002819.xml,horse|person
002821.xml,boat|person
002822.xml,aeroplane
002823.xml,motorbike|person
002824.xml,person
002825.xml,bird
002828.xml,horse
002829.xml,car
002830.xml,motorbike|person
002831.xml,dog
002832.xml,person|train
002837.xml,horse
002839.xml,bicycle
002840.xml,car
002843.xml,aeroplane
002846.xml,chair|person
002849.xml,dog
002850.xml,tvmonitor|chair
002851.xml,aeroplane
002852.xml,dog
002853.xml,dog
002856.xml,diningtable|person
002857.xml,bottle|person
002860.xml,dog|bicycle|person
002861.xml,bird
002862.xml,diningtable|chair
002863.xml,person
002865.xml,person|bus
002871.xml,car
002872.xml,person
002874.xml,sofa|person
002876.xml,dog
002877.xml,person
002878.xml,person
002882.xml,sheep
002883.xml,person
002885.xml,sofa|person|chair
002887.xml,sofa|pottedplant
002888.xml,person|diningtable
002890.xml,train
002892.xml,bird
002894.xml,aeroplane
002895.xml,person
002897.xml,bus|person
002898.xml,train
002900.xml,car
002902.xml,tvmonitor
002903.xml,cow
